title,user_id,post_time,post,reply_cnt,reply_author,reply_content 
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,대구시민,와 이을용 저 분이 뻣뻣해지는 거 보면 진짜 빡센 사람이긴 하다 ㅋㅋㅋㅋ,2023.03.16 23:28
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,공익하는곡괭이,ㄴ 대구시민 생긴 거만 봐도 카리스마 덩어리잖아 ㅋㅋ,2023.03.17 02:07
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,국립현대미술관,ㄴ 대구시민 ㄹㅇㅋㅋ,2023.03.17 02:18
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,로컬보이섭빡,매붕이지만 5연승 기대된다,2023.03.16 23:55
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,꽃게탕국물,ㅋㅋㅋ,2023.03.17 00:41
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,이민성의잔류교실,이천수와 홍명보라... ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023.03.17 00:43
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,여행스케치,울산은 5연승 한적이 음써서 출연 불가!!!,2023.03.17 00:59
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,네이세르,20년이 지나도 무서운가보다 ㅋㅋ,2023.03.17 02:08
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,비닐씌우스,장본인 등장ㅋㅋ,2023.03.17 02:08
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,강경준,"""5연승 하면 제가 가겠습니다""가 명보야 밥먹자에 출연한다는 뜻이 맞음??",2023.03.17 02:08
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,호동좌,어렸을 때 아버지랑 포항 원정 한 번 간 적 있는데 우연히 마주쳐서 아는 척 한 적 있는데 팬 프렌들리한 사람은 아니였음 아직도 기억남,2023.03.17 02:09
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,오니온,ㄴ 호동좌 팬 서비스는 그냥 김병지가 짱임. ㅋㅋ,2023.03.17 02:19
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,dadapapa,ㄴ 호동좌 나 어릴때도 마찬가지였음근데 황새형님은 서비스 겁나 좋았음,2023.03.17 06:58
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,레드제플린,홍명보 생각보다 나이 ㅈㄴ많네 ㅋㅋ,2023.03.17 02:10
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,No11달빛,그냥 빨리 떠나고싶어하는거 같은데 ㅋㅋㅋㅋㅋ,2023.03.17 02:12
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,텐재앙종신,지금 2연승 아님? 아닌가,2023.03.17 02:12
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,서울고향,ㄴ 텐재앙종신 3연승 ㅋㅋ,2023.03.17 02:13
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,텐재앙종신,ㄴ 서울고향 오 ㅋㅋ,2023.03.17 02:13
"울산 5연승 달성하면  ""명보야 밥먹자"" 홍명보 감독 출연 확정",퍼플블러드,2023.03.16 17:50,Video Player Video 태그를 지원하지 않는 브라우저입니다. 00:00 Use Up/Down Arrow keys to increase or decrease volume. 00:00 / 00:34 1.00x 2.00x 1.75x 1.50x 1.25x 1.00x 0.75x 0.50x 0.25x 쿠플 아니었으면 이렇게 직접 쇼부볼 일이 없었을텐데 ㅋㅋㅋ 구두로라도 약속 받아냈네 ㅋㅋㅋ 울산 5연승하면 드디어 장본인 나오나,93,브엉저낭,ㄴ 서울고향 오 남은 두경기 대진이 어떤가..??.ㅋㅋㅋㅋㅋ,2023.03.17 04:59
ㅅㅂ쿠플제대로 월정액 내고 보는데 이따구로 축구하냐,EST,2023.03.16 01:54,병재앙 씹련아 너 때문에 우리 개같이 조리돌림 당하게 생겼다고,1,노은동270,그래서 빅버드 간다,2023.03.16 01:56
쿠플자꾸 화면 흐려지네,[엄마],2023.03.16 00:37,나만 그런가?,0,,,
지금쿠플에 나오는 인천다큐장면 3대3 빅버드 그경긴가,바코의전진드리블,2023.03.16 00:00,ㅋㅋ.,2,연제운수원삼성,아님 아무튼아님./...,2023.03.16 00:01
지금쿠플에 나오는 인천다큐장면 3대3 빅버드 그경긴가,바코의전진드리블,2023.03.16 00:00,ㅋㅋ.,2,포르자수원,씨발.......ㅠㅠ,2023.03.16 00:01
모범택시2는쿠플무료시청이라는데쿠플무료는머임,바코의전진드리블,2023.03.15 23:57,저거는 구독안해도 볼수잇는거냐 쿠플 이 유룐데 개소리고저건,6,fkcldh33,ㄴㄴ,2023.03.15 23:57
모범택시2는쿠플무료시청이라는데쿠플무료는머임,바코의전진드리블,2023.03.15 23:57,저거는 구독안해도 볼수잇는거냐 쿠플 이 유룐데 개소리고저건,6,fkcldh33,ㄴ fkcldh33 쿠팡 내에서 구독 했어도 유료 컨텐츠가 따로 있나봄,2023.03.15 23:57
모범택시2는쿠플무료시청이라는데쿠플무료는머임,바코의전진드리블,2023.03.15 23:57,저거는 구독안해도 볼수잇는거냐 쿠플 이 유룐데 개소리고저건,6,조윌록보다윤일록,쿠플에 돈 추가로 내고 보는거도 있음,2023.03.15 23:57
모범택시2는쿠플무료시청이라는데쿠플무료는머임,바코의전진드리블,2023.03.15 23:57,저거는 구독안해도 볼수잇는거냐 쿠플 이 유룐데 개소리고저건,6,바코의전진드리블,ㄴ 조윌록보다윤일록 아니 그래도 쿠플 무료라는 말이좀,2023.03.15 23:57
모범택시2는쿠플무료시청이라는데쿠플무료는머임,바코의전진드리블,2023.03.15 23:57,저거는 구독안해도 볼수잇는거냐 쿠플 이 유룐데 개소리고저건,6,야생의축알못,개랑은 승점무료,2023.03.15 23:58
모범택시2는쿠플무료시청이라는데쿠플무료는머임,바코의전진드리블,2023.03.15 23:57,저거는 구독안해도 볼수잇는거냐 쿠플 이 유룐데 개소리고저건,6,F1NFL,별 시비 다 거네,2023.03.16 00:10
쿠플키고 아무생각없이소리키웠다가 서형욱목소리들려서 다급히 소리낮춤,바코의전진드리블,2023.03.15 23:14,ㅠㅠ 개형욱 ㅠㅠ,2,EST,그래도 본인 단독 해설이라 준비해와서 그런지 서형욱치곤 상대적으로 나은 편임ㅋㅋ,2023.03.15 23:15
쿠플키고 아무생각없이소리키웠다가 서형욱목소리들려서 다급히 소리낮춤,바코의전진드리블,2023.03.15 23:14,ㅠㅠ 개형욱 ㅠㅠ,2,바코의전진드리블,ㄴ EST 서형욱이동국 ㅋㅋ,2023.03.15 23:16
아 엄마 티비보고잇다,바코의전진드리블,2023.03.15 23:10,쿠플 로 run,0,,,
u20중계쿠플이랑 티빙이랑 중계진 같음?,테타원권원기종신,2023.03.15 22:33,??,5,조윌록보다윤일록,ㅇㅇ 영상만 받아쓰는거라서,2023.03.15 22:33
u20중계쿠플이랑 티빙이랑 중계진 같음?,테타원권원기종신,2023.03.15 22:33,??,5,테타원권원기종신,ㄴ 조윌록보다윤일록 아하 그럼 티빙으로 가야겠다,2023.03.15 22:34
u20중계쿠플이랑 티빙이랑 중계진 같음?,테타원권원기종신,2023.03.15 22:33,??,5,조윌록보다윤일록,ㄴ 테타원권원기종신 근데 티빙은 볼거면 티비로만 봐야함,2023.03.15 22:34
u20중계쿠플이랑 티빙이랑 중계진 같음?,테타원권원기종신,2023.03.15 22:33,??,5,테타원권원기종신,ㄴ 조윌록보다윤일록 엥.. 모바일은 없구나..ㅠ,2023.03.15 22:34
u20중계쿠플이랑 티빙이랑 중계진 같음?,테타원권원기종신,2023.03.15 22:33,??,5,F1NFL,누가 스포츠를 ㅂ 티빙으로 보냐,2023.03.16 00:12
아쿠플채팅이 케리그에만 생간게아니구나,바코의전진드리블,2023.03.15 21:39,ㅋㅋ,0,,,
오늘 11시에 티비로 4강보면서 국축갤에서 존나스포할예정,바코의전진드리블,2023.03.15 20:42,쿠플 로 보는새끼들 ㅈ돼봐라 ㅋㅋ.,2,성남FC김지수,ㄹㅇㅋㅋ,2023.03.15 20:42
오늘 11시에 티비로 4강보면서 국축갤에서 존나스포할예정,바코의전진드리블,2023.03.15 20:42,쿠플 로 보는새끼들 ㅈ돼봐라 ㅋㅋ.,2,조윌록보다윤일록,개축갤 안보면 그만이야 ㅋㅋ,2023.03.15 20:43
슈매에 그럼쿠플vsmbcvs연맹인거냐,바코의전진드리블,2023.03.15 12:34,존나인력낭비같네 ㅋㅋ 물론 같은날 동해안있는데 나도 슈매보러갈거긴해,3,이병근꺼져라,아니 뭐 슈매에 디 갈아넣냐 ㅋㅋㅋ,2023.03.15 12:35
슈매에 그럼쿠플vsmbcvs연맹인거냐,바코의전진드리블,2023.03.15 12:34,존나인력낭비같네 ㅋㅋ 물론 같은날 동해안있는데 나도 슈매보러갈거긴해,3,슈몬슈햄,나무위키 중계 정보 틀린거 많아서 저거 구라라고 봄,2023.03.15 12:36
슈매에 그럼쿠플vsmbcvs연맹인거냐,바코의전진드리블,2023.03.15 12:34,존나인력낭비같네 ㅋㅋ 물론 같은날 동해안있는데 나도 슈매보러갈거긴해,3,개축,근데 좆무위키 중계진 정보는 걸러야됨,2023.03.15 12:37
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,씨드머니,아니 아,2023.03.15 11:08
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,따뜻한프라푸치노,ㄴ 씨드머니 개랑 스너프필름 송출한다고 방심위에 민원넣으러간다 진짜루ㅜㅜㅜ,2023.03.15 11:08
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,033,이건 해야지...,2023.03.15 11:09
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,두근두근마나부,개랑 처형 많이당함 ㅇㅇ...,2023.03.15 11:12
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,제육정식,슈매는 당연히,2023.03.15 11:14
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,수원블루윙즈,개랑 쿠플픽왜케 많냐 좇망팀,2023.03.15 11:14
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,오프더피치,이건 해야지,2023.03.15 11:21
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,이쁜신시아,시발 그만 죽여,2023.03.15 11:22
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,7.양현준,ㅈㄴ 당연하지,2023.03.15 11:23
4월 22일 서울 홈에서 하는 개패전쿠플픽인듯?,따뜻한프라푸치노,2023.03.15 11:07,한준희? 어???,10,바코의전진드리블,동해안아니네,2023.03.15 11:29
(이게 장문일 수도?) 3R 서울 vs 울산 직관 후기,날고기마니아,2023.03.15 00:29,"다들 ㅎㅇ 이제서야 일요일 경기 후기 올리네 아까 점심에 쓴 글인데, 이것도 한번씩 봐주길 ^_^ https://m.fmkorea.com/5580771802 익산 살아서 이날은 갈때는 버스타고 가느라 아침 8시에 출발했는데 전날 대전을 반팔+바람막이 입고 가서 이날도 오후엔 비 예보가 없어서 별로 안 추울거 같아서 긴팔에 바람막이 입었는데 나가자마자 ㅈ됨을 느꼈다.. 하.. 지하철 타고 경기장 가는데 쿠플 역시 재밌고 ㅋㅋㅋ (사진은 안 찍었지만 팬샵 앞에 있는 카페에서 따뜻한 초코라떼 들고 경기장 입장) 전날에 취소표 2연석 간신히 잡았는데 좌석뷰 ㄹㅇ 미쳤음 ㅋㅋㅋ 이 날 경기, 클린스만 온다고 해서 뒤돌아봤는데 가장 끝에 있더라. 내가 사진찍으면서 친구한테 오 클린스만 있네 하니까 다들 뒤에 쳐다봄 ㅋㅋㅋ 경기 할 땐 집중해서 보는 타입이라 휴대폰 잘 안꺼내서 경기 사진은 딱히 없넹 팬들에게 인사해준 국가대표 선수들 (바코는 앞에 조지아 국기 있어서 손 흔들어준듯) (경기 끝나고 찍은 사진 ㅎㅎ) 아이폰 13프로인데 화질이 좀 이상하네 잘 찍는방법좀 알려주어ㅓ 경기 후기를 남기자면 어제 경기 대전도 노잼이어서 전반까지 보고 이날도 꽝일까봐 설마설마 했다.. 다행히 후반에 골 터져서 재밌었고 나상호 슛은 들어가는줄 몰랐음 ㅋㅋㅋ 근데 들어가더라? 키퍼 실수는 액땜이라고 생각하고.. 나는 중립이어서 울산 동점골 넣었을때 박수쳤는데 주위에서 ㅈㄴ 째려보더라 ㄷㄷ (중립은 W석 앉아도 괜찮지 않나..?) 이 날 아쉬운건 2시에 19일 대구 전북전 티켓 풀리는데 깜빡하고 10분후에 들가서 W석 예매 못했음 ㅅㅂ 다행히 E석 예매하긴 했는데 햇빛에 얼굴 타는거 아닌가 모르겠네 끝으로, 군대 20일 남았네요.. 다음주 토,일 저의 마지막 직관일거 같은데 광주 대구를 가기로 했습니다만, 경기장 근처 맛집이나 광주송정역이랑 서대구 터미널 근처 맛집 추천해주시면 감사하겠습니다. (꾸벅)",15,엘도라다감자칩,https://m.fmkorea.com/5524339754,2023.03.15 08:09
(이게 장문일 수도?) 3R 서울 vs 울산 직관 후기,날고기마니아,2023.03.15 00:29,"다들 ㅎㅇ 이제서야 일요일 경기 후기 올리네 아까 점심에 쓴 글인데, 이것도 한번씩 봐주길 ^_^ https://m.fmkorea.com/5580771802 익산 살아서 이날은 갈때는 버스타고 가느라 아침 8시에 출발했는데 전날 대전을 반팔+바람막이 입고 가서 이날도 오후엔 비 예보가 없어서 별로 안 추울거 같아서 긴팔에 바람막이 입었는데 나가자마자 ㅈ됨을 느꼈다.. 하.. 지하철 타고 경기장 가는데 쿠플 역시 재밌고 ㅋㅋㅋ (사진은 안 찍었지만 팬샵 앞에 있는 카페에서 따뜻한 초코라떼 들고 경기장 입장) 전날에 취소표 2연석 간신히 잡았는데 좌석뷰 ㄹㅇ 미쳤음 ㅋㅋㅋ 이 날 경기, 클린스만 온다고 해서 뒤돌아봤는데 가장 끝에 있더라. 내가 사진찍으면서 친구한테 오 클린스만 있네 하니까 다들 뒤에 쳐다봄 ㅋㅋㅋ 경기 할 땐 집중해서 보는 타입이라 휴대폰 잘 안꺼내서 경기 사진은 딱히 없넹 팬들에게 인사해준 국가대표 선수들 (바코는 앞에 조지아 국기 있어서 손 흔들어준듯) (경기 끝나고 찍은 사진 ㅎㅎ) 아이폰 13프로인데 화질이 좀 이상하네 잘 찍는방법좀 알려주어ㅓ 경기 후기를 남기자면 어제 경기 대전도 노잼이어서 전반까지 보고 이날도 꽝일까봐 설마설마 했다.. 다행히 후반에 골 터져서 재밌었고 나상호 슛은 들어가는줄 몰랐음 ㅋㅋㅋ 근데 들어가더라? 키퍼 실수는 액땜이라고 생각하고.. 나는 중립이어서 울산 동점골 넣었을때 박수쳤는데 주위에서 ㅈㄴ 째려보더라 ㄷㄷ (중립은 W석 앉아도 괜찮지 않나..?) 이 날 아쉬운건 2시에 19일 대구 전북전 티켓 풀리는데 깜빡하고 10분후에 들가서 W석 예매 못했음 ㅅㅂ 다행히 E석 예매하긴 했는데 햇빛에 얼굴 타는거 아닌가 모르겠네 끝으로, 군대 20일 남았네요.. 다음주 토,일 저의 마지막 직관일거 같은데 광주 대구를 가기로 했습니다만, 경기장 근처 맛집이나 광주송정역이랑 서대구 터미널 근처 맛집 추천해주시면 감사하겠습니다. (꾸벅)",15,날고기마니아,ㄴ 엘도라다감자칩 오 감삼다,2023.03.15 12:13
(이게 장문일 수도?) 3R 서울 vs 울산 직관 후기,날고기마니아,2023.03.15 00:29,"다들 ㅎㅇ 이제서야 일요일 경기 후기 올리네 아까 점심에 쓴 글인데, 이것도 한번씩 봐주길 ^_^ https://m.fmkorea.com/5580771802 익산 살아서 이날은 갈때는 버스타고 가느라 아침 8시에 출발했는데 전날 대전을 반팔+바람막이 입고 가서 이날도 오후엔 비 예보가 없어서 별로 안 추울거 같아서 긴팔에 바람막이 입었는데 나가자마자 ㅈ됨을 느꼈다.. 하.. 지하철 타고 경기장 가는데 쿠플 역시 재밌고 ㅋㅋㅋ (사진은 안 찍었지만 팬샵 앞에 있는 카페에서 따뜻한 초코라떼 들고 경기장 입장) 전날에 취소표 2연석 간신히 잡았는데 좌석뷰 ㄹㅇ 미쳤음 ㅋㅋㅋ 이 날 경기, 클린스만 온다고 해서 뒤돌아봤는데 가장 끝에 있더라. 내가 사진찍으면서 친구한테 오 클린스만 있네 하니까 다들 뒤에 쳐다봄 ㅋㅋㅋ 경기 할 땐 집중해서 보는 타입이라 휴대폰 잘 안꺼내서 경기 사진은 딱히 없넹 팬들에게 인사해준 국가대표 선수들 (바코는 앞에 조지아 국기 있어서 손 흔들어준듯) (경기 끝나고 찍은 사진 ㅎㅎ) 아이폰 13프로인데 화질이 좀 이상하네 잘 찍는방법좀 알려주어ㅓ 경기 후기를 남기자면 어제 경기 대전도 노잼이어서 전반까지 보고 이날도 꽝일까봐 설마설마 했다.. 다행히 후반에 골 터져서 재밌었고 나상호 슛은 들어가는줄 몰랐음 ㅋㅋㅋ 근데 들어가더라? 키퍼 실수는 액땜이라고 생각하고.. 나는 중립이어서 울산 동점골 넣었을때 박수쳤는데 주위에서 ㅈㄴ 째려보더라 ㄷㄷ (중립은 W석 앉아도 괜찮지 않나..?) 이 날 아쉬운건 2시에 19일 대구 전북전 티켓 풀리는데 깜빡하고 10분후에 들가서 W석 예매 못했음 ㅅㅂ 다행히 E석 예매하긴 했는데 햇빛에 얼굴 타는거 아닌가 모르겠네 끝으로, 군대 20일 남았네요.. 다음주 토,일 저의 마지막 직관일거 같은데 광주 대구를 가기로 했습니다만, 경기장 근처 맛집이나 광주송정역이랑 서대구 터미널 근처 맛집 추천해주시면 감사하겠습니다. (꾸벅)",15,성산의조영욱,안쫓겨나셔서 다행이네용,2023.03.15 10:46
