title,user_id,post_time,post,reply_cnt,reply_author,reply_content 
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,로니로니,ㄴ 러브앤썬더 ㅇㅇ 정확함 나와 반대되는 쪽 껀덕지 하나 잡아서 그저  까내리고 싶어하는 사람들이 너무 많은거같음,2023.07.28 01:51
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,착한말사용자,ㄴ 러브앤썬더 ㄹㅇ 축구 까는사람 - 야구팬 아님야구 까는사람 - 축구팬 아님그냥 혐오 좋아하는 인간들이 나와서 칼춤추는거뿐,2023.07.28 01:52
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,피파매니저,ㄴ 착한말사용자 수원 바르샤 사건마냥 AT마드리드 유니폼 입은사람들이 K리그 선수들한테 뻐큐날리는 짤 올라왔으면 바로 스페인 혐오 오지게 들어갈걸 ㅋㅋ,2023.07.28 01:54
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,qkrwnsdr,ㄴ 러브앤썬더 https://m.fmkorea.com/6011088446ㄴㄴ 해축갤에서도 안티콜 자체 부정하는 글 있음,2023.07.28 01:55
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,피파매니저,ㄴ 로니로니 그냥 알레띠에 평소에 관심도 안주다 개축 욕하고 싶어서 건수잡은 애들이 99퍼임 ㅋㅋㅋ,2023.07.28 01:51
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,RHYDMEKA,승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 맞아요,2023.07.28 01:49
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,나무조각,와 이걸 찾아와서 중재시키다니 국축탭이랑 꼬마탭이랑 싸우려나 싶어 구경하려던 내가 다 부끄러워지네,2023.07.28 01:49
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,축구황제정상빈,스윗남 칭찬해요,2023.07.28 01:49
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,본수원갈비,"첼시팬이라 탄코, 모라타 좋아하기도 하고, 개인적으로도 알레띠 좋아해서 오늘 너무 즐거웠습니다.안티콜 문제는 리그 전체 팬들이 서로 상대팀 안티콜 떼창할 기회가 없어서 분위기타고 과몰입하다보니 생긴 문제라고 생각합니다. 객관적으로 봐도 오히려 먼나라에서 훌륭한 팬서비스, 멋진 경기 보여준 아틀레티코 선수들한테 고마우면 고마웠지 그런 콜 박을 이유도 없구요..이 댓글 보시는 분들은 안티콜에 기분 나쁘셨다면 이래서 그랬구나 하시면서 푸시고, 좋은 하루 보내셨으면 좋겠습니다. 아무튼 오늘 경기 보는 내내 즐거웠습니다. 감사합니다.",2023.07.28 01:50
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,문지환의축구교실,죄송합니다,2023.07.28 01:50
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,떡빵먹,[삭제된 댓글입니다.],2023.07.28 01:50
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,HLE박도현,ㄴ 떡빵먹 중재글에도 이러는건 걍 생각이 없나보다 생각할게,2023.07.28 01:50
안녕하세요 AT마드리드 탭에서 왔습니다,월급루팡시메오네,2023.07.28 01:44,경기결과에 대해선 후반전에 2.5군 나와서 3골 처먹은거? 솔직히 빡치지만 이게 정규시즌 경기도 아니고 모든게 밑거름이 될 프리시즌 경기라서 전혀 아쉽지 않아요. (오심은 뭐.. var도 없었구 저희도 유럽에서 그런 적이 한두번이 아닌지라) 자 그런데 원래 정규리그에서도 악수 안하는 감독보고 오심에 화나서 악수도 안하고 먼저 나가던데 어떻게 생각하냐는 분란을 일으킬수도 있는 기자들 지식과 질문 수준에 어이가 없더군요. 심지어 홍명보 감독님도 잘 모르셨던건지 악수거부? ”아쉽진않더라“ 라고 하시던데 ㅜㅜ 원래 500억씩 받아쳐먹고 악수도 안해주는 양반이니 오해는 없으셨으면 좋겠습니다 아 그리고 잘가세요 응원가(?)는 언제부턴가 리그 문화에 정착이 된걸로 알고있고 저희도 전혀 기분 나쁘지 않았습니다. 승리가 확정적일때 부르는 뭐 그런걸로 알고 있는데 맞나 모르겠네요. 나가뒤져라 콜은.. 뭐 책임질 사람도 없는데 굳이 언급할 필요가 있나 싶네요 승리에 매우 기뻤던 일부 팬분들이 흥분해서 그런 실수를 한 걸로 생각하겠습니다. 저희도 모든 개축 팬들이 다 그런건 절대 아니란거 잘 아니깐요 ㅇㅇ 오늘 친선전 정말 재밌었고 엄청난 열기였습니다. ( 물론 전 지방러라 침대에 누워서 쿠플 로 봤지만 ) 전 원래 머구 경기만 봤었는데 다른 팀에도 좀 더 관심을 가지게 되는 계기가 됐고 (특히 대전) 다른 분들도 같은 생각이실겁니다. 좋은 경기 보여준 양 팀 선수들과 팬 분들께 모두 감사하단 인사 드리며 이 긴 똥글을 마무리 짓겠습니다.,189,유강현집착남,ㄴ 떡빵먹 이런글에서 세금 이지랄은 그만점하자,2023.07.28 01:51
